0.020000000000 0.050000000000 -0.090000000000 -0.430000000000 -0.080000000000
-0.130000000000 0.110000000000 -0.080000000000 -0.290000000000 -0.030000000000
0.080000000000 0.060000000000 -0.070000000000 -0.410000000000 -0.030000000000
0.020000000000 -0.120000000000 0.010000000000 -0.430000000000 -0.020000000000
-0.140000000000 -0.120000000000 -0.080000000000 -0.020000000000 -0.080000000000
-0.050000000000 -0.160000000000 0.000000000000 -0.390000000000 -0.070000000000
-0.060000000000 -0.020000000000 -0.080000000000 0.090000000000 -0.030000000000
-0.080000000000 -0.110000000000 0.030000000000 -0.360000000000 0.020000000000
-0.010000000000 -0.060000000000 0.100000000000 -0.200000000000 -0.070000000000
-0.160000000000 -0.170000000000 0.040000000000 -0.410000000000 0.020000000000
-0.130000000000 -0.170000000000 -0.020000000000 -0.350000000000 -0.030000000000
-0.140000000000 -0.190000000000 0.030000000000 -0.360000000000 -0.040000000000
-0.160000000000 -0.140000000000 0.010000000000 -0.210000000000 -0.030000000000
0.040000000000 -0.160000000000 -0.040000000000 -0.100000000000 -0.030000000000
0.100000000000 -0.010000000000 -0.110000000000 -0.370000000000 -0.100000000000
-0.100000000000 -0.120000000000 -0.040000000000 -0.450000000000 -0.060000000000
-0.090000000000 -0.170000000000 -0.060000000000 -0.450000000000 -0.070000000000
0.020000000000 -0.090000000000 -0.020000000000 -0.450000000000 -0.050000000000
-0.060000000000 -0.220000000000 -0.010000000000 -0.350000000000 -0.070000000000
0.050000000000 0.040000000000 -0.010000000000 -0.350000000000 -0.060000000000
-0.110000000000 -0.160000000000 -0.060000000000 -0.400000000000 -0.060000000000
-0.130000000000 -0.120000000000 -0.080000000000 -0.340000000000 -0.050000000000
0.170000000000 0.070000000000 -0.140000000000 -0.260000000000 -0.070000000000
-0.130000000000 -0.030000000000 -0.040000000000 -0.430000000000 -0.010000000000
-0.100000000000 -0.030000000000 -0.040000000000 -0.410000000000 0.020000000000
-0.050000000000 -0.050000000000 -0.040000000000 -0.050000000000 -0.020000000000
